timestamp,sessionId,deviceName,androidVersion,modelName,modelFormat,captureIndex,distanceCm,sourceImageWidth,sourceImageHeight,roiImageWidth,roiImageHeight,modelInputWidth,modelInputHeight,intervalSincePreviousInferenceMs,cameraLensFacing,cameraFpsRange,cameraMaxFps,cameraMegapixels,cameraResolution,actualLabel,predictedLabel,confidence,isCorrect,roiCropTimeMs,preprocessingTimeMs,inferenceTimeMs,totalTimeMs,savedRoiImagePath
2026-06-22T09:34:24.612Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,1,20,480,640,384,384,224,224,0.0,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99793386,True,1.605308,23.971538,60.110308,128.214769,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0001.jpg
2026-06-22T09:34:24.773Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,2,20,480,640,384,384,224,224,131.027693,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9987425,True,1.63077,21.837846,96.036923,157.911308,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0002.jpg
2026-06-22T09:34:24.942Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,3,20,480,640,384,384,224,224,170.863923,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9961177,True,2.117,18.051307,82.026461,156.298924,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0003.jpg
2026-06-22T09:34:25.132Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,4,20,480,640,384,384,224,224,170.579692,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9993575,True,1.885384,17.515846,93.124615,174.647077,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0004.jpg
2026-06-22T09:34:25.280Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,5,20,480,640,384,384,224,224,178.531462,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99942756,True,1.772539,15.010308,90.553,145.130384,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0005.jpg
2026-06-22T09:34:25.406Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,6,20,480,640,384,384,224,224,150.690692,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9994949,True,2.46677,13.881308,60.613077,119.945538,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0006.jpg
2026-06-22T09:34:25.537Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,7,20,480,640,384,384,224,224,128.27,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99948573,True,1.802,16.717846,52.675692,123.101384,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0007.jpg
2026-06-22T09:34:25.681Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,8,20,480,640,384,384,224,224,127.233308,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99948573,True,1.804154,23.14077,70.570461,140.16923,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0008.jpg
2026-06-22T09:34:25.802Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,9,20,480,640,384,384,224,224,146.027923,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99936813,True,1.832692,13.490846,58.175846,114.903077,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0009.jpg
2026-06-22T09:34:25.946Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,10,20,480,640,384,384,224,224,131.874846,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99924785,True,1.850923,13.087846,55.612923,125.321385,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0010.jpg
2026-06-22T09:34:26.091Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,11,20,480,640,384,384,224,224,129.205077,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99924785,True,2.904693,15.590308,71.724692,141.712077,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0011.jpg
2026-06-22T09:34:26.229Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,12,20,480,640,384,384,224,224,147.755308,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9977385,True,4.964077,13.043769,73.955538,131.806308,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0012.jpg
2026-06-22T09:34:26.386Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,13,20,480,640,384,384,224,224,141.591153,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9995436,True,1.770154,13.527923,95.97423,147.899,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0013.jpg
2026-06-22T09:34:26.555Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,14,20,480,640,384,384,224,224,151.150462,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9996189,True,1.826077,23.467539,95.591923,165.640384,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0014.jpg
2026-06-22T09:34:26.726Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,15,20,480,640,384,384,224,224,170.054462,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.99740475,True,1.840846,25.802769,96.431692,166.756153,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0015.jpg
2026-06-22T09:34:26.899Z,camera_roi_20260622_163421,Xiaomi M2006C3LG,Android 10 (API 29),mobilenetv2_float16.tflite,TensorFlow Lite Float16,16,20,480,640,384,384,224,224,170.985538,Belakang,10-10|15-15|15-20|20-20|5-30|30-30,30,13.12896,4208x3120,fruits_fresh_orange,fruits_fresh_orange,0.9900395,True,2.068308,13.327,112.311615,168.586154,/storage/emulated/0/Android/data/com.skripsi.cnnfreshscan/files/research_roi_captures/camera_roi_20260622_163421_roi_0016.jpg
