timestamp,sessionId,deviceName,androidVersion,modelName,modelFormat,captureIndex,distanceCm,sourceImageWidth,sourceImageHeight,roiImageWidth,roiImageHeight,modelInputWidth,modelInputHeight,intervalSincePreviousInferenceMs,cameraLensFacing,cameraFpsRange,cameraMaxFps,cameraMegapixels,cameraResolution,actualLabel,predictedLabel,confidence,isCorrect,roiCropTimeMs,preprocessingTimeMs,inferenceTimeMs,totalTimeMs,savedRoiImagePath
2026-06-22T10:18:11.937175Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,1,30,480,640,384,384,224,224,0.0,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.99679726,True,1.055313,4.073646,28.172865,37.361979,
2026-06-22T10:18:11.990765Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,2,30,480,640,384,384,224,224,39.90948,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.99679726,True,1.534532,4.060208,42.266719,51.88776,
2026-06-22T10:18:12.052716Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,3,30,480,640,384,384,224,224,53.90026,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.9982496,True,0.947709,9.85026,39.33474,55.980989,
2026-06-22T10:18:12.138998Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,4,30,480,640,384,384,224,224,62.800938,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.997035,True,1.968698,7.970729,61.748177,83.257656,
2026-06-22T10:18:12.181395Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,5,30,480,640,384,384,224,224,85.127812,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.997035,True,1.700104,4.162344,29.915678,40.681667,
2026-06-22T10:18:12.255864Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,6,30,480,640,384,384,224,224,42.47474,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.997035,True,1.785521,4.553803,61.921458,72.429896,
2026-06-22T10:18:12.341111Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,7,30,480,640,384,384,224,224,76.025052,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.9963593,True,9.827292,4.878073,46.195469,81.476615,
2026-06-22T10:18:12.399748Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,8,30,480,640,384,384,224,224,83.457968,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.9963593,True,1.631302,4.229948,42.346771,55.004948,
2026-06-22T10:18:12.454722Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,9,30,480,640,384,384,224,224,66.500521,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.99781173,True,1.015157,4.625156,25.026302,38.546094,
2026-06-22T10:18:12.529241Z,camera_roi_20260622_171808,Xiaomi M2101K6G,Android 12 (API 31),mobilenetv2_float16.tflite,TensorFlow Lite Float16,10,30,480,640,384,384,224,224,52.2875,Belakang,15-15|8-30|30-30,30,12.0,4000x3000,fruits_rotten_mango,fruits_rotten_mango,0.99781173,True,1.646302,9.341927,48.199166,67.516354,
